2018/9/12 7:07	2018/9/12 7:08	9.69	8.98	29	21
2018/9/12 7:09	2018/9/12 7:10	9.65	9	29	20
2018/9/12 7:11	2018/9/12 7:12	9.66	8.92	29	21
2018/9/12 7:13	2018/9/12 7:14	9.62	8.76	29	20
2018/9/12 7:15	2018/9/12 7:16	9.65	8.92	29	21
2018/9/12 7:17	2018/9/12 7:18	9.6	8.97	29	21
2018/9/12 7:19	2018/9/12 7:20	9.56	8.76	29	21
2018/9/12 7:21	2018/9/12 7:22	9.51	8.95	29	21
2018/9/12 7:23	2018/9/12 7:24	9.61	8.98	29	21
2018/9/12 7:25	2018/9/12 7:26	9.64	8.81	29	21
2018/9/12 7:27	2018/9/12 7:28	9.56	9	29	21
2018/9/12 7:29	2018/9/12 7:30	9.66	8.8	29	21
2018/9/12 7:31	2018/9/12 7:32	9.58	9	29	21
2018/9/12 7:33	2018/9/12 7:34	9.52	8.92	29	21
2018/9/12 7:35	2018/9/12 7:36	9.52	8.9	29	22
2018/9/12 7:37	2018/9/12 7:38	9.53	8.98	29	22
2018/9/12 7:39	2018/9/12 7:40	9.66	8.98	29	22
2018/9/12 7:41	2018/9/12 7:42	9.52	8.8	29	23
2018/9/12 7:43	2018/9/12 7:44	9.46	8.76	29	23
2018/9/12 7:45	2018/9/12 7:46	9.46	8.78	29	22
2018/9/12 7:47	2018/9/12 7:48	9.52	8.85	29	22
2018/9/12 7:49	2018/9/12 7:50	9.46	8.98	29	23
2018/9/12 7:51	2018/9/12 7:52	9.5	8.86	29	21
2018/9/12 7:53	2018/9/12 7:54	9.55	8.97	29	22
2018/9/12 7:55	2018/9/12 7:56	9.57	8.76	29	23
2018/9/12 7:57	2018/9/12 7:58	9.6	8.98	29	23
2018/9/12 7:59	2018/9/12 8:00	9.55	8.93	29	23
2018/9/12 8:01	2018/9/12 8:02	9.55	8.86	29	23
2018/9/12 8:03	2018/9/12 8:04	9.62	8.76	29	24
2018/9/12 8:05	2018/9/12 8:06	9.49	8.98	29	24
2018/9/12 8:07	2018/9/12 8:08	9.55	8.97	29	23
2018/9/12 8:09	2018/9/12 8:10	9.58	8.98	29	24
2018/9/12 8:11	2018/9/12 8:12	9.55	9	29	23
2018/9/12 8:13	2018/9/12 8:14	9.65	8.81	29	23
2018/9/12 8:15	2018/9/12 8:16	9.6	8.81	29	23
2018/9/12 8:17	2018/9/12 8:18	9.68	9	29	24
2018/9/12 8:19	2018/9/12 8:20	9.59	8.88	29	24
2018/9/12 8:21	2018/9/12 8:22	9.51	8.98	29	23
2018/9/12 8:23	2018/9/12 8:24	9.7	8.81	29	23
2018/9/12 8:25	2018/9/12 8:26	9.7	8.98	29	23
2018/9/12 8:27	2018/9/12 8:28	9.61	8.8	29	23
2018/9/12 8:29	2018/9/12 8:30	9.59	8.98	29	23
2018/9/12 8:31	2018/9/12 8:32	9.56	8.75	29	25
2018/9/12 8:33	2018/9/12 8:34	9.66	8.83	29	23
2018/9/12 8:35	2018/9/12 8:36	9.72	8.97	29	24
2018/9/12 8:37	2018/9/12 8:38	9.75	8.76	29	23
2018/9/12 8:39	2018/9/12 8:40	9.79	8.95	29	23
2018/9/12 8:41	2018/9/12 8:42	9.83	8.81	29	23
2018/9/12 8:43	2018/9/12 8:44	9.78	8.98	29	23
2018/9/12 8:45	2018/9/12 8:46	9.83	8.8	29	23
2018/9/12 8:47	2018/9/12 8:48	9.9	8.98	29	23
2018/9/12 8:49	2018/9/12 8:50	9.92	8.9	29	23
2018/9/12 8:51	2018/9/12 8:52	9.98	8.95	29	23
2018/9/12 8:53	2018/9/12 8:54	9.98	8.85	29	23
2018/9/12 8:55	2018/9/12 8:56	9.97	8.86	29	24
2018/9/12 8:57	2018/9/12 8:58	9.94	8.98	29	24
2018/9/12 8:59	2018/9/12 9:00	9.97	8.8	29	24
2018/9/12 9:01	2018/9/12 9:02	10.02	8.8	29	24
2018/9/12 9:03	2018/9/12 9:04	10.07	8.92	29	24
2018/9/12 9:05	2018/9/12 9:06	10.05	8.8	29	26
2018/9/12 9:07	2018/9/12 9:08	10.04	8.9	29	25
2018/9/12 9:09	2018/9/12 9:10	10.09	8.97	29	25
2018/9/12 9:11	2018/9/12 9:12	10.1	9	29	25
2018/9/12 9:13	2018/9/12 9:14	10.14	8.78	29	25
2018/9/12 9:15	2018/9/12 9:16	10.1	8.78	30	25
2018/9/12 9:17	2018/9/12 9:18	10.19	8.97	30	25
2018/9/12 9:19	2018/9/12 9:20	10.18	8.8	30	26
2018/9/12 9:21	2018/9/12 9:22	10.22	8.78	30	26
2018/9/12 9:23	2018/9/12 9:24	10.25	9	30	26
2018/9/12 9:25	2018/9/12 9:26	10.27	8.95	30	26
2018/9/12 9:27	2018/9/12 9:28	10.34	9	30	27
2018/9/12 9:29	2018/9/12 9:30	10.38	8.95	30	27
