timestamp,temperature
2018-05-16 18:26:03,2.8
2018-05-16 18:29:03,4.0
2018-05-16 18:32:03,4.7
2018-05-16 18:38:03,5.6
2018-05-16 18:44:03,6.1
2018-05-16 18:47:03,6.3
2018-05-16 18:50:03,6.5
2018-05-16 18:53:03,6.7
2018-05-16 18:56:03,6.4
2018-05-16 18:59:03,5.9
2018-05-16 19:02:03,5.6
2018-05-16 19:05:03,5.4
2018-05-16 19:08:03,5.2
2018-05-16 19:11:03,5.1
2018-05-16 19:14:03,4.9
2018-05-16 19:17:03,4.9
2018-05-16 19:20:03,4.8
2018-05-16 19:23:03,4.8
2018-05-16 19:38:03,4.5
2018-05-16 19:41:03,4.4
2018-05-16 19:44:03,4.3
2018-05-16 19:47:03,4.3
2018-05-16 19:50:03,4.2
2018-05-16 19:53:03,4.6
2018-05-16 19:56:03,4.3
2018-05-16 19:59:03,3.9
2018-05-16 20:02:03,3.7
2018-05-16 20:05:03,3.4
2018-05-16 20:08:03,3.2
2018-05-16 20:11:03,3.0
2018-05-16 20:14:03,2.7
2018-05-16 20:17:03,2.5
2018-05-16 20:20:03,2.3
2018-05-16 20:23:03,2.2
2018-05-16 20:26:03,2.0
2018-05-16 20:29:03,1.8
2018-05-16 20:32:03,1.6
2018-05-16 20:35:03,1.5
2018-05-16 20:38:03,1.3
2018-05-16 20:41:03,1.1
2018-05-16 20:44:03,1.0
2018-05-16 20:47:03,0.8
2018-05-16 20:50:03,0.7
2018-05-16 20:53:03,0.6
2018-05-16 20:56:03,0.5
2018-05-16 20:59:03,0.4
2018-05-16 21:02:03,0.3
2018-05-16 21:05:03,0.2
2018-05-16 21:08:03,0.6
2018-05-16 21:11:03,1.3
2018-05-16 21:14:03,1.7
2018-05-16 21:17:03,2.1
2018-05-16 21:20:03,2.3
2018-05-16 21:23:03,2.5
2018-05-16 21:26:03,2.7
2018-05-16 21:29:03,3.0
2018-05-16 21:32:03,3.3
2018-05-16 21:35:03,3.6
2018-05-16 21:38:03,3.9
2018-05-16 21:41:03,3.9
2018-05-16 21:44:03,4.2
2018-05-16 21:47:03,4.3
2018-05-16 21:50:03,4.5
2018-05-16 21:53:03,4.6
2018-05-16 21:56:03,4.8
2018-05-16 21:59:03,4.9
2018-05-16 22:02:03,5.0
2018-05-16 22:05:03,5.1
2018-05-16 22:08:03,4.6
2018-05-16 22:11:03,4.1
2018-05-16 22:14:03,3.7
2018-05-16 22:17:03,3.3
2018-05-16 22:20:03,3.1
2018-05-16 22:23:03,2.8
2018-05-16 22:26:03,3.1
2018-05-16 22:29:03,3.3
2018-05-16 22:32:03,3.1
2018-05-16 22:35:03,2.9
2018-05-16 22:38:03,2.6
2018-05-16 22:41:03,2.4
2018-05-16 22:44:03,2.3
2018-05-16 22:47:03,2.1
2018-05-16 22:50:03,1.9
2018-05-16 22:53:03,1.7
2018-05-16 22:56:03,1.6
2018-05-16 22:59:03,1.5
2018-05-16 23:02:03,1.3
2018-05-16 23:05:03,1.2
2018-05-16 23:08:03,1.1
2018-05-16 23:11:03,1.0
2018-05-16 23:14:03,1.0
2018-05-16 23:17:03,1.8
2018-05-16 23:20:03,2.2
2018-05-16 23:23:03,2.6
2018-05-16 23:26:03,2.9
2018-05-16 23:29:03,3.2
2018-05-16 23:32:03,3.4
2018-05-16 23:35:03,3.7
2018-05-16 23:38:03,3.9
2018-05-16 23:41:03,3.9
2018-05-16 23:44:03,4.1
2018-05-16 23:47:03,4.3
2018-05-16 23:50:03,4.4
2018-05-16 23:53:03,4.6
2018-05-16 23:56:03,4.7
2018-05-16 23:59:03,4.8
2018-05-17 00:05:03,4.5
2018-05-17 00:08:03,3.9
2018-05-17 00:11:03,3.5
2018-05-17 00:17:03,2.9
2018-05-17 00:20:03,2.6
2018-05-17 00:23:03,2.4
2018-05-17 00:29:03,2.0
2018-05-17 00:32:03,1.8
2018-05-17 00:35:03,1.7
2018-05-17 00:38:03,1.6
2018-05-17 00:41:03,1.4
2018-05-17 00:44:03,1.3
2018-05-17 00:47:03,1.2
2018-05-17 00:50:03,1.2
2018-05-17 00:53:03,1.8
2018-05-17 00:56:03,2.3
2018-05-17 00:59:03,2.6
2018-05-17 01:02:03,2.9
2018-05-17 01:05:03,3.2
2018-05-17 01:08:03,3.4
2018-05-17 01:11:03,3.6
2018-05-17 01:14:03,3.8
2018-05-17 01:17:03,3.9
2018-05-17 01:23:03,4.2
2018-05-17 01:26:03,4.3
2018-05-17 01:29:03,4.4
2018-05-17 01:32:03,4.5
2018-05-17 01:35:03,4.6
2018-05-17 01:38:03,4.8
2018-05-17 01:41:03,4.8
2018-05-17 01:44:03,4.9
2018-05-17 01:47:03,5.0
2018-05-17 01:50:03,5.1
2018-05-17 01:53:03,5.2
2018-05-17 01:56:03,5.3
2018-05-17 01:59:03,5.3
2018-05-17 02:02:03,5.4
2018-05-17 02:08:03,5.3
2018-05-17 02:11:03,4.6
2018-05-17 02:14:03,4.0
2018-05-17 02:17:03,3.7
2018-05-17 02:20:03,3.4
2018-05-17 02:23:03,3.1
2018-05-17 02:26:03,2.8
2018-05-17 02:29:03,2.6
2018-05-17 02:32:03,2.4
2018-05-17 02:35:03,2.2
2018-05-17 02:38:03,2.0
2018-05-17 02:41:03,1.8
2018-05-17 02:44:03,1.7
2018-05-17 02:47:03,1.6
2018-05-17 02:50:03,1.4
2018-05-17 02:53:03,1.3
2018-05-17 02:56:03,1.2
2018-05-17 02:59:03,1.4
2018-05-17 03:02:03,2.0
2018-05-17 03:05:03,2.4
2018-05-17 03:08:03,2.8
2018-05-17 03:11:03,3.0
2018-05-17 03:14:03,3.3
2018-05-17 03:17:03,3.5
2018-05-17 03:20:03,3.7
2018-05-17 03:23:03,3.9
2018-05-17 03:26:03,3.9
2018-05-17 03:29:03,4.1
2018-05-17 03:32:03,4.2
2018-05-17 03:35:03,4.3
2018-05-17 03:38:03,4.5
2018-05-17 03:41:03,4.6
2018-05-17 03:44:03,4.7
2018-05-17 03:47:03,4.8
2018-05-17 03:50:03,4.9
2018-05-17 03:53:03,5.0
2018-05-17 03:56:03,4.4
2018-05-17 03:59:03,3.9
2018-05-17 04:02:03,3.4
2018-05-17 04:05:03,3.1
2018-05-17 04:08:03,2.8
2018-05-17 04:11:03,2.5
2018-05-17 04:14:03,2.3
2018-05-17 04:17:03,2.1
2018-05-17 04:20:03,1.9
2018-05-17 04:23:03,1.7
2018-05-17 04:26:03,1.6
2018-05-17 04:29:03,1.4
2018-05-17 04:32:03,1.3
2018-05-17 04:35:03,1.2
2018-05-17 04:38:03,1.7
2018-05-17 04:41:03,2.2
2018-05-17 04:44:03,2.6
2018-05-17 04:47:03,2.9
2018-05-17 04:50:03,3.1
2018-05-17 04:53:03,3.3
2018-05-17 04:56:03,3.5
2018-05-17 04:59:03,3.7
2018-05-17 05:02:03,3.9
2018-05-17 05:05:03,3.9
2018-05-17 05:08:03,4.1
2018-05-17 05:11:03,4.2
2018-05-17 05:14:03,4.4
2018-05-17 05:17:03,4.5
2018-05-17 05:20:03,4.6
2018-05-17 05:23:03,4.7
2018-05-17 05:26:03,4.8
2018-05-17 05:29:03,4.9
2018-05-17 05:32:03,4.9
2018-05-17 05:35:03,4.8
2018-05-17 05:38:03,4.1
2018-05-17 05:41:03,3.6
2018-05-17 05:44:03,3.2
2018-05-17 05:47:03,3.1
2018-05-17 05:50:03,3.7
2018-05-17 05:53:03,3.9
2018-05-17 05:56:03,4.2
2018-05-17 05:59:03,4.4
2018-05-17 06:02:03,4.6
2018-05-17 06:05:03,4.7
2018-05-17 06:08:03,4.8
2018-05-17 06:11:03,4.1
2018-05-17 06:14:03,3.7
2018-05-17 06:17:03,3.2
2018-05-17 06:20:03,2.9
2018-05-17 06:23:03,2.6
2018-05-17 06:29:03,2.2
2018-05-17 06:32:03,2.0
2018-05-17 06:35:03,1.8
2018-05-17 06:38:03,1.6
2018-05-17 06:41:03,1.5
2018-05-17 06:44:03,1.3
2018-05-17 06:50:03,1.3
2018-05-17 06:53:03,1.9
2018-05-17 06:59:03,2.7
2018-05-17 07:02:03,3.0
2018-05-17 07:05:03,3.2
2018-05-17 07:08:03,3.4
2018-05-17 07:11:03,3.6
2018-05-17 07:14:03,3.8
2018-05-17 07:17:03,3.9
2018-05-17 07:20:03,4.0
2018-05-17 07:23:03,4.1
2018-05-17 07:26:03,4.3
2018-05-17 07:29:03,4.4
2018-05-17 07:32:03,4.5
2018-05-17 07:35:03,4.6
2018-05-17 07:38:03,4.7
2018-05-17 07:41:03,4.8
2018-05-17 07:44:03,4.9
2018-05-17 07:47:03,5.0
2018-05-17 07:50:03,4.6
2018-05-17 07:53:03,3.9
2018-05-17 07:56:03,3.5
2018-05-17 07:59:03,3.2
2018-05-17 08:02:03,3.0
2018-05-17 08:05:03,2.9
2018-05-17 08:08:03,3.0
2018-05-17 08:11:03,2.6
2018-05-17 08:14:03,2.4
2018-05-17 08:17:03,2.2
2018-05-17 08:20:03,2.0
2018-05-17 08:23:03,1.8
2018-05-17 08:26:03,1.6
2018-05-17 08:29:03,1.5
2018-05-17 08:32:03,1.3
2018-05-17 08:35:03,1.2
2018-05-17 08:41:03,2.1
2018-05-17 08:44:03,2.5
2018-05-17 08:47:03,2.8
2018-05-17 08:50:03,3.1
2018-05-17 08:53:03,3.3
2018-05-17 08:56:03,3.5
2018-05-17 08:59:03,3.7
2018-05-17 09:02:03,3.9
2018-05-17 09:05:03,3.9
2018-05-17 09:08:03,4.1
2018-05-17 09:11:03,4.2
2018-05-17 09:14:03,4.4
2018-05-17 09:17:03,4.5
2018-05-17 09:20:03,4.6
2018-05-17 09:23:03,4.3
2018-05-17 09:26:03,3.8
2018-05-17 09:29:03,3.3
2018-05-17 09:32:03,3.0
2018-05-17 09:35:03,2.7
2018-05-17 09:38:03,2.7
2018-05-17 09:41:03,3.2
2018-05-17 09:44:03,2.8
2018-05-17 09:47:03,2.5
2018-05-17 09:53:03,4.2
2018-05-17 09:56:03,4.4
2018-05-17 09:59:03,4.7
2018-05-17 10:02:03,5.0
2018-05-17 10:05:03,5.0
2018-05-17 10:08:03,5.0
2018-05-17 10:11:03,4.9
2018-05-17 10:14:03,4.3
2018-05-17 10:17:03,3.9
2018-05-17 10:20:03,3.5
2018-05-17 10:26:03,3.3
2018-05-17 10:32:03,2.8
2018-05-17 10:35:03,2.5
2018-05-17 10:38:03,2.3
2018-05-17 10:41:03,2.1
2018-05-17 10:44:03,1.9
2018-05-17 10:47:03,1.7
2018-05-17 10:53:03,1.6
2018-05-17 10:56:03,1.8
2018-05-17 10:59:03,3.8
2018-05-17 11:02:03,3.9
2018-05-17 11:05:03,3.5
2018-05-17 11:08:03,3.2
2018-05-17 11:11:03,2.9
2018-05-17 11:14:03,2.7
2018-05-17 11:17:03,2.7
2018-05-17 11:20:03,2.5
2018-05-17 11:23:03,2.4
2018-05-17 11:29:03,2.2
2018-05-17 11:32:03,2.1
2018-05-17 11:35:03,2.0
2018-05-17 11:38:03,2.3
2018-05-17 11:41:03,2.7
2018-05-17 11:44:03,3.0
2018-05-17 11:47:03,3.3
2018-05-17 11:50:03,3.4
2018-05-17 11:53:03,3.6
2018-05-17 11:56:03,3.7
2018-05-17 11:59:03,3.8
2018-05-17 12:02:03,4.0
2018-05-17 12:05:03,3.9
2018-05-17 12:08:03,3.9
2018-05-17 12:11:03,3.8
2018-05-17 12:14:03,3.9
2018-05-17 12:17:03,3.6
2018-05-17 12:20:03,3.3
2018-05-17 12:23:03,3.1
2018-05-17 12:29:03,2.8
2018-05-17 12:32:03,2.6
2018-05-17 12:35:03,2.8
2018-05-17 12:38:03,2.7
2018-05-17 12:41:03,3.1
2018-05-17 12:44:03,2.9
2018-05-17 12:47:03,2.7
2018-05-17 12:50:03,2.4
2018-05-17 12:53:03,2.2
2018-05-17 12:56:03,2.0
2018-05-17 12:59:03,2.0
2018-05-17 13:02:03,1.8
2018-05-17 13:05:03,1.6
2018-05-17 13:08:03,1.6
2018-05-17 13:11:03,1.6
2018-05-17 13:17:03,1.6
2018-05-17 13:20:03,1.4
2018-05-17 13:26:03,1.0
2018-05-17 13:29:03,0.9
2018-05-17 13:32:03,0.8
2018-05-17 13:35:03,0.7
2018-05-17 13:38:03,0.6
2018-05-17 13:41:03,0.5
2018-05-17 13:44:03,0.4
2018-05-17 13:47:03,0.4
2018-05-17 13:50:03,0.9
2018-05-17 13:53:03,1.6
2018-05-17 13:59:03,2.5
2018-05-17 14:05:03,2.9
2018-05-17 14:08:03,3.2
2018-05-17 14:11:03,4.6
2018-05-17 14:17:03,4.4
2018-05-17 14:20:03,3.9
2018-05-17 14:23:03,3.7
2018-05-17 14:26:03,3.4
2018-05-17 14:29:03,3.0
2018-05-17 14:32:03,3.7
2018-05-17 14:35:03,4.5
2018-05-17 14:38:03,5.1
2018-05-17 14:41:03,4.8
2018-05-17 14:44:03,4.2
2018-05-17 14:47:03,3.9
2018-05-17 14:50:03,3.5
2018-05-17 14:53:03,3.6
2018-05-17 14:56:03,3.9
2018-05-17 14:59:03,3.5
2018-05-17 15:02:03,3.1
2018-05-17 15:05:03,3.6
2018-05-17 15:08:03,3.2
2018-05-17 15:11:03,2.9
2018-05-17 15:14:03,3.4
2018-05-17 15:17:03,3.7
2018-05-17 15:20:03,4.0
2018-05-17 15:23:03,5.0
2018-05-17 15:26:03,4.5
2018-05-17 15:29:03,4.1
2018-05-17 15:32:03,3.9
2018-05-17 15:35:03,3.5
2018-05-17 15:38:03,3.3
2018-05-17 15:41:03,3.0
2018-05-17 15:44:03,2.8
2018-05-17 15:47:03,2.7
2018-05-17 15:50:03,2.5
2018-05-17 15:53:03,2.6
2018-05-17 15:56:03,2.4
2018-05-17 15:59:03,3.0
2018-05-17 16:02:03,3.3
2018-05-17 16:05:03,3.4
2018-05-17 16:08:03,3.5
2018-05-17 16:11:03,3.6
2018-05-17 16:14:03,3.6
2018-05-17 16:17:03,3.6
2018-05-17 16:20:03,3.6
2018-05-17 16:23:03,3.6
2018-05-17 16:26:03,3.9
2018-05-17 16:29:03,3.9
2018-05-17 16:32:03,3.8
2018-05-17 16:35:03,3.5
2018-05-17 16:38:03,3.5
2018-05-17 16:44:03,3.2
2018-05-17 16:47:03,3.0
2018-05-17 16:50:03,2.8
2018-05-17 16:53:03,2.8
2018-05-17 16:56:03,2.6
2018-05-17 16:59:03,2.4
2018-05-17 17:02:03,2.3
2018-05-17 17:05:03,2.2
2018-05-17 17:08:03,2.0
2018-05-17 17:11:03,2.0
2018-05-17 17:14:03,1.9
2018-05-17 17:17:03,1.8
2018-05-17 17:20:03,2.4
2018-05-17 17:23:03,2.2
2018-05-17 17:26:03,2.1
2018-05-17 17:29:03,1.9
2018-05-17 17:32:03,1.7
2018-05-17 17:35:03,1.6
2018-05-17 17:38:03,1.5
2018-05-17 17:41:03,1.3
2018-05-17 17:44:03,1.2
2018-05-17 17:47:03,1.1
2018-05-17 17:50:03,1.2
2018-05-17 17:53:03,2.7
2018-05-17 17:56:03,2.9
2018-05-17 17:59:03,3.0
2018-05-17 18:02:03,3.2
2018-05-17 18:05:03,3.3
2018-05-17 18:08:03,3.8
2018-05-17 18:11:03,4.2
2018-05-17 18:14:03,4.0
2018-05-17 18:17:03,3.6
2018-05-17 18:20:03,3.3
2018-05-17 18:23:03,3.0
2018-05-17 18:26:03,2.9
2018-05-17 18:29:03,2.7
2018-05-17 18:32:03,2.6
2018-05-17 18:35:03,2.5
2018-05-17 18:38:03,2.4
2018-05-17 18:41:03,2.3
2018-05-17 18:44:03,2.2
2018-05-17 18:47:03,2.0
2018-05-17 18:50:03,2.0
2018-05-17 18:53:03,1.8
2018-05-17 18:56:03,1.7
2018-05-17 18:59:03,1.6
2018-05-17 19:02:03,1.6
2018-05-17 19:05:03,1.4
2018-05-17 19:08:03,1.4
2018-05-17 19:11:03,1.3
2018-05-17 19:14:03,1.6
2018-05-17 19:17:03,1.4
2018-05-17 19:20:02,1.5
2018-05-17 19:23:03,1.8
2018-05-17 19:26:03,1.6
2018-05-17 19:29:03,1.4
2018-05-17 19:32:03,1.3
2018-05-17 19:35:03,1.2
2018-05-17 19:38:02,1.0
2018-05-17 19:41:02,1.0
2018-05-17 19:44:02,0.9
2018-05-17 19:47:02,0.8
2018-05-17 19:50:02,0.8
2018-05-17 19:53:02,1.3
2018-05-17 19:56:02,2.0
2018-05-17 19:59:02,2.3
2018-05-17 20:02:02,2.7
2018-05-17 20:05:02,3.1
2018-05-17 20:08:02,3.4
2018-05-17 20:11:02,3.7
2018-05-17 20:14:02,3.9
2018-05-17 20:17:02,4.1
2018-05-17 20:20:02,4.7
2018-05-17 20:23:02,4.6
2018-05-17 20:26:02,4.0
2018-05-17 20:29:02,3.7
2018-05-17 20:32:02,3.3
2018-05-17 20:35:02,3.4
2018-05-17 20:38:02,3.1
2018-05-17 20:41:02,2.8
2018-05-17 20:44:02,2.5
2018-05-17 20:47:02,2.3
2018-05-17 20:50:02,2.1
2018-05-17 20:53:02,2.0
2018-05-17 20:56:02,2.4
2018-05-17 20:59:02,2.3
2018-05-17 21:02:02,2.2
2018-05-17 21:05:02,2.1
2018-05-17 21:08:02,2.2
2018-05-17 21:11:02,1.9
2018-05-17 21:14:02,2.0
2018-05-17 21:17:02,1.9
2018-05-17 21:20:02,2.0
2018-05-17 21:23:02,1.8
2018-05-17 21:26:02,1.6
2018-05-17 21:29:02,1.5
2018-05-17 21:32:02,1.3
2018-05-17 21:35:02,1.2
2018-05-17 21:38:02,1.1
2018-05-17 21:41:02,1.0
2018-05-17 21:44:02,0.9
2018-05-17 21:47:02,1.6
2018-05-17 21:50:02,2.1
2018-05-17 21:53:02,2.4
2018-05-17 21:56:02,2.8
2018-05-17 21:59:02,3.2
2018-05-17 22:02:02,3.5
2018-05-17 22:05:02,3.8
2018-05-17 22:08:02,3.9
2018-05-17 22:11:02,4.1
2018-05-17 22:14:02,4.3
2018-05-17 22:17:02,4.4
2018-05-17 22:20:02,4.6
2018-05-17 22:23:02,4.7
2018-05-17 22:26:02,4.8
2018-05-17 22:29:02,5.7
2018-05-17 22:32:02,5.7
2018-05-17 22:35:02,5.1
2018-05-17 22:38:02,4.6
2018-05-17 22:41:02,4.2
2018-05-17 22:44:02,3.9
2018-05-17 22:47:02,3.6
2018-05-17 22:50:02,3.4
2018-05-17 22:53:02,3.2
2018-05-17 22:56:02,2.9
2018-05-17 22:59:02,2.7
2018-05-17 23:02:02,2.5
2018-05-17 23:05:02,2.3
2018-05-17 23:08:02,2.1
2018-05-17 23:11:02,2.0
2018-05-17 23:14:02,1.8
2018-05-17 23:17:02,1.7
2018-05-17 23:20:02,1.5
2018-05-17 23:23:02,1.4
2018-05-17 23:26:02,1.3
2018-05-17 23:29:02,1.2
2018-05-17 23:32:02,1.0
2018-05-17 23:35:02,1.0
2018-05-17 23:38:02,0.9
2018-05-17 23:41:02,1.3
2018-05-17 23:44:02,2.0
2018-05-17 23:47:02,2.4
2018-05-17 23:50:02,2.8
2018-05-17 23:53:02,3.1
2018-05-17 23:56:02,3.4
2018-05-17 23:59:02,3.7
2018-05-18 00:02:02,3.9
2018-05-18 00:05:02,4.0
2018-05-18 00:08:02,4.2
2018-05-18 00:11:02,4.3
2018-05-18 00:14:02,4.5
2018-05-18 00:17:02,4.6
2018-05-18 00:20:02,4.7
2018-05-18 00:23:02,4.8
2018-05-18 00:26:02,4.5
2018-05-18 00:29:02,3.9
2018-05-18 00:32:02,3.5
2018-05-18 00:35:02,3.2
2018-05-18 00:38:02,2.9
2018-05-18 00:41:02,2.7
2018-05-18 00:44:02,2.5
2018-05-18 00:47:02,2.3
2018-05-18 00:50:02,2.1
2018-05-18 00:53:02,2.0
2018-05-18 00:56:02,1.8
2018-05-18 00:59:02,1.7
2018-05-18 01:02:02,1.6
2018-05-18 01:05:02,1.4
2018-05-18 01:08:02,1.3
2018-05-18 01:11:02,1.2
2018-05-18 01:14:02,1.1
2018-05-18 01:17:02,1.8
2018-05-18 01:20:02,2.3
2018-05-18 01:23:02,2.6
2018-05-18 01:26:02,3.0
2018-05-18 01:29:02,3.2
2018-05-18 01:32:02,3.4
2018-05-18 01:35:02,3.7
2018-05-18 01:38:02,3.9
2018-05-18 01:41:02,3.9
2018-05-18 01:44:02,4.1
2018-05-18 01:47:02,4.2
2018-05-18 01:50:02,4.3
2018-05-18 01:53:02,4.5
2018-05-18 01:56:02,4.6
2018-05-18 01:59:02,4.7
2018-05-18 02:02:02,4.8
2018-05-18 02:05:02,4.9
2018-05-18 02:08:02,4.9
2018-05-18 02:11:02,5.0
2018-05-18 02:14:02,5.0
2018-05-18 02:17:02,4.3
2018-05-18 02:20:02,3.8
2018-05-18 02:23:02,3.4
2018-05-18 02:26:02,3.1
2018-05-18 02:29:02,2.8
2018-05-18 02:32:02,2.6
2018-05-18 02:35:02,2.4
2018-05-18 02:38:02,2.2
2018-05-18 02:41:02,2.0
2018-05-18 02:44:02,1.9
2018-05-18 02:47:02,1.7
2018-05-18 02:50:02,1.6
2018-05-18 02:53:02,1.5
2018-05-18 02:56:02,1.3
2018-05-18 02:59:02,1.2
2018-05-18 03:02:02,1.1
2018-05-18 03:05:02,1.3
2018-05-18 03:08:02,2.0
2018-05-18 03:11:02,2.3
2018-05-18 03:14:02,2.7
2018-05-18 03:17:02,3.0
2018-05-18 03:20:02,3.2
2018-05-18 03:23:02,3.4
2018-05-18 03:26:02,3.6
2018-05-18 03:29:02,3.8
2018-05-18 03:32:02,3.9
2018-05-18 03:35:02,4.0
2018-05-18 03:38:02,4.2
2018-05-18 03:41:02,4.3
2018-05-18 03:44:02,4.4
2018-05-18 03:47:02,4.5
2018-05-18 03:50:02,4.6
2018-05-18 03:53:02,4.7
2018-05-18 03:56:02,4.8
2018-05-18 03:59:02,4.9
2018-05-18 04:02:02,4.9
2018-05-18 04:05:02,4.5
2018-05-18 04:08:02,3.9
2018-05-18 04:11:02,3.5
2018-05-18 04:14:02,3.2
2018-05-18 04:17:02,2.9
2018-05-18 04:20:02,2.6
2018-05-18 04:23:02,2.4
2018-05-18 04:26:02,2.2
2018-05-18 04:29:02,2.0
2018-05-18 04:32:02,1.8
2018-05-18 04:38:02,1.5
2018-05-18 04:41:02,1.4
2018-05-18 04:44:02,1.3
2018-05-18 04:47:02,1.2
2018-05-18 04:50:02,1.7
2018-05-18 04:53:02,2.2
2018-05-18 04:56:02,2.6
2018-05-18 04:59:02,2.9
2018-05-18 05:02:02,3.2
2018-05-18 05:05:02,3.4
2018-05-18 05:08:02,3.6
2018-05-18 05:11:02,3.8
2018-05-18 05:14:02,3.9
2018-05-18 05:17:02,3.9
2018-05-18 05:20:02,4.1
2018-05-18 05:23:02,4.2
2018-05-18 05:26:02,4.3
2018-05-18 05:29:02,4.4
2018-05-18 05:32:02,4.5
2018-05-18 05:35:02,4.6
2018-05-18 05:38:02,4.7
2018-05-18 05:41:02,4.8
2018-05-18 05:44:02,4.9
2018-05-18 05:47:02,5.0
2018-05-18 05:50:02,4.5
2018-05-18 05:53:02,4.0
2018-05-18 05:56:02,4.4
2018-05-18 05:59:02,4.7
2018-05-18 06:02:02,4.8
2018-05-18 06:05:02,4.9
2018-05-18 06:08:02,5.0
2018-05-18 06:11:02,5.1
2018-05-18 06:14:02,5.2
2018-05-18 06:17:02,4.5
2018-05-18 06:20:02,3.9
2018-05-18 06:23:02,3.6
2018-05-18 06:26:02,3.3
2018-05-18 06:29:02,3.0
2018-05-18 06:32:02,2.7
2018-05-18 06:35:02,2.5
2018-05-18 06:38:02,2.3
2018-05-18 06:47:02,1.8
2018-05-18 06:50:02,1.6
2018-05-18 06:53:02,1.5
2018-05-18 06:56:02,1.4
2018-05-18 06:59:02,1.3
2018-05-18 07:02:02,1.1
2018-05-18 07:05:02,1.3
2018-05-18 07:08:02,2.0
2018-05-18 07:11:02,2.4
2018-05-18 07:14:02,2.7
2018-05-18 07:17:02,3.0
2018-05-18 07:23:02,3.4
2018-05-18 07:26:02,3.6
2018-05-18 07:29:02,3.8
2018-05-18 07:32:02,3.9
2018-05-18 07:38:02,4.1
2018-05-18 07:41:02,4.3
2018-05-18 07:44:02,4.4
2018-05-18 07:50:02,4.6
2018-05-18 07:53:02,4.7
2018-05-18 07:56:02,4.8
2018-05-18 07:59:02,4.8
2018-05-18 08:02:02,4.9
2018-05-18 08:05:02,4.9
2018-05-18 08:08:02,4.1
2018-05-18 08:11:02,3.6
2018-05-18 08:14:02,3.2
2018-05-18 08:17:02,2.9
2018-05-18 08:20:02,2.7
2018-05-18 08:23:02,2.4
2018-05-18 08:26:02,2.2
2018-05-18 08:29:02,2.0
2018-05-18 08:32:02,1.8
2018-05-18 08:35:02,1.7
2018-05-18 08:38:02,1.5
2018-05-18 08:41:02,1.4
2018-05-18 08:44:02,1.3
2018-05-18 08:47:02,1.2
2018-05-18 08:50:02,1.2
2018-05-18 08:53:02,1.9
2018-05-18 08:56:02,2.8
2018-05-18 08:59:02,3.2
2018-05-18 09:02:02,4.2
2018-05-18 09:05:02,3.9
2018-05-18 09:08:02,4.3
2018-05-18 09:11:02,5.2
2018-05-18 09:14:02,5.2
2018-05-18 09:17:02,4.6
2018-05-18 09:20:02,4.5
2018-05-18 09:23:02,4.5
2018-05-18 09:26:02,4.0
2018-05-18 09:29:02,3.9
2018-05-18 09:32:02,3.9
2018-05-18 09:35:02,4.4
2018-05-18 09:38:02,4.8
2018-05-18 09:41:02,4.4
2018-05-18 09:44:02,4.3
2018-05-18 09:47:02,4.2
2018-05-18 09:50:02,4.0
2018-05-18 09:53:02,3.9
2018-05-18 09:56:02,4.5
2018-05-18 09:59:02,5.3
2018-05-18 10:02:02,5.5
2018-05-18 10:05:02,5.9
2018-05-18 10:08:02,5.9
2018-05-18 10:11:02,6.0
2018-05-18 10:14:02,6.4
2018-05-18 10:17:02,6.7
2018-05-18 10:20:02,6.5
2018-05-18 10:23:02,6.8
2018-05-18 10:29:02,6.1
2018-05-18 10:32:02,6.0
2018-05-18 10:35:02,5.9
2018-05-18 10:38:02,6.2
2018-05-18 10:41:02,5.7
2018-05-18 10:44:02,5.3
2018-05-18 10:47:02,5.4
2018-05-18 10:50:02,5.1
2018-05-18 10:53:02,5.0
2018-05-18 10:56:02,5.4
2018-05-18 10:59:02,4.9
2018-05-18 11:02:02,4.8
2018-05-18 11:05:02,4.8
2018-05-18 11:08:02,4.5
2018-05-18 11:11:02,4.2
2018-05-18 11:14:02,4.0
2018-05-18 11:17:02,3.9
2018-05-18 11:20:02,3.9
2018-05-18 11:23:02,3.7
2018-05-18 11:26:02,3.7
2018-05-18 11:29:02,3.6
2018-05-18 11:32:02,3.7
2018-05-18 11:35:02,5.1
2018-05-18 11:38:02,4.7
2018-05-18 11:41:02,4.3
2018-05-18 11:44:02,3.9
2018-05-18 11:47:02,3.7
2018-05-18 11:50:02,3.4
2018-05-18 11:53:02,3.2
2018-05-18 11:56:02,3.3
2018-05-18 11:59:02,3.1
2018-05-18 12:02:02,2.9
2018-05-18 12:05:02,2.8
2018-05-18 12:08:02,2.6
2018-05-18 12:11:02,2.5
2018-05-18 12:14:02,2.3
2018-05-18 12:17:02,2.2
2018-05-18 12:20:02,2.0
2018-05-18 12:23:02,2.1
2018-05-18 12:26:02,2.4
2018-05-18 12:29:02,2.2
2018-05-18 12:32:02,2.0
2018-05-18 12:35:02,2.0
2018-05-18 12:38:02,2.0
2018-05-18 12:41:02,1.8
2018-05-18 12:44:02,1.7
2018-05-18 12:47:02,1.5
2018-05-18 12:50:02,1.4
2018-05-18 12:53:02,1.3
2018-05-18 12:56:02,1.2
2018-05-18 12:59:02,1.1
2018-05-18 13:02:02,1.0
2018-05-18 13:05:02,1.0
2018-05-18 13:08:02,0.9
2018-05-18 13:11:02,0.9
2018-05-18 13:14:02,0.8
