id,eui,timestamp,data,humidity,batt,temperature
46144,3430363071377D14,2018/5/15 22:11:04,00cf002d62,98,94,4.5
46157,3430363071377D14,2018/5/15 22:14:04,00cf002f62,98,94,4.7
46169,3430363071377D14,2018/5/15 22:17:04,00cf003062,98,94,4.8
46182,3430363071377D14,2018/5/15 22:20:04,00cf003062,98,94,4.8
46195,3430363071377D14,2018/5/15 22:23:04,00cf003162,98,94,4.9
46208,3430363071377D14,2018/5/15 22:26:03,00d0002a5f,95,96,4.2
46221,3430363071377D14,2018/5/15 22:29:03,00d000265c,92,96,3.8
46234,3430363071377D14,2018/5/15 22:32:03,00cf002258,88,94,3.4
46247,3430363071377D14,2018/5/15 22:35:03,00cf001f54,84,94,3.1
46260,3430363071377D14,2018/5/15 22:38:03,00d0001c51,81,96,2.8
46273,3430363071377D14,2018/5/15 22:41:03,00cf001a4e,78,94,2.6
46286,3430363071377D14,2018/5/15 22:44:03,00d000184c,76,96,2.4
46299,3430363071377D14,2018/5/15 22:47:03,00cf00164b,75,94,2.2
46312,3430363071377D14,2018/5/15 22:50:03,00cf00144a,74,94,2
46325,3430363071377D14,2018/5/15 22:53:03,00cf001249,73,94,1.8
46338,3430363071377D14,2018/5/15 22:56:03,00cf001149,73,94,1.7
46351,3430363071377D14,2018/5/15 22:59:04,00cf001658,88,94,2.2
46364,3430363071377D14,2018/5/15 23:02:03,00cf001657,87,94,2.2
46376,3430363071377D14,2018/5/15 23:05:03,00cf001454,84,94,2
46389,3430363071377D14,2018/5/15 23:08:03,00ce001351,81,92,1.9
46402,3430363071377D14,2018/5/15 23:11:03,00cf00114f,79,94,1.7
46415,3430363071377D14,2018/5/15 23:14:03,00cf000f4e,78,94,1.5
46427,3430363071377D14,2018/5/15 23:17:03,00cf000e4d,77,94,1.4
46440,3430363071377D14,2018/5/15 23:20:03,00cf000c4c,76,94,1.2
46454,3430363071377D14,2018/5/15 23:23:03,00cf000b4c,76,94,1.1
46466,3430363071377D14,2018/5/15 23:26:03,00cf000d50,80,94,1.3
46479,3430363071377D14,2018/5/15 23:29:03,00cf001456,86,94,2
46492,3430363071377D14,2018/5/15 23:32:03,00cf001859,89,94,2.4
46505,3430363071377D14,2018/5/15 23:35:03,00cf001c5c,92,94,2.8
46518,3430363071377D14,2018/5/15 23:38:03,00cf00205e,94,94,3.2
46531,3430363071377D14,2018/5/15 23:41:03,00ce002260,96,92,3.4
46544,3430363071377D14,2018/5/15 23:44:03,00cf002560,96,94,3.7
46557,3430363071377D14,2018/5/15 23:47:03,00cf002761,97,94,3.9
46570,3430363071377D14,2018/5/15 23:50:03,00cf002762,98,94,3.9
46583,3430363071377D14,2018/5/15 23:53:03,00cf002a62,98,94,4.2
46596,3430363071377D14,2018/5/15 23:56:03,00cf002b62,98,94,4.3
46608,3430363071377D14,2018/5/15 23:59:03,00cf002d62,98,94,4.5
46621,3430363071377D14,2018/5/16 00:02:03,00cf002e63,99,94,4.6
46634,3430363071377D14,2018/5/16 00:05:03,00cf002f63,99,94,4.7
46647,3430363071377D14,2018/5/16 00:08:03,00cf003063,99,94,4.8
46660,3430363071377D14,2018/5/16 00:11:03,00cf003163,99,94,4.9
46673,3430363071377D14,2018/5/16 00:14:03,00cf002b61,97,94,4.3
46685,3430363071377D14,2018/5/16 00:17:03,00cf00275f,95,94,3.9
46697,3430363071377D14,2018/5/16 00:20:03,00cf00235c,92,94,3.5
46710,3430363071377D14,2018/5/16 00:23:03,00cf002058,88,94,3.2
46723,3430363071377D14,2018/5/16 00:26:03,00cf001d55,85,94,2.9
46737,3430363071377D14,2018/5/16 00:29:03,00cf001b52,82,94,2.7
46749,3430363071377D14,2018/5/16 00:32:03,00cf001950,80,94,2.5
46762,3430363071377D14,2018/5/16 00:35:03,00cf00174e,78,94,2.3
46775,3430363071377D14,2018/5/16 00:38:03,00cf00164d,77,94,2.2
46788,3430363071377D14,2018/5/16 00:41:03,00cf00144c,76,94,2
46800,3430363071377D14,2018/5/16 00:44:03,00cf00124c,76,94,1.8
46812,3430363071377D14,2018/5/16 00:47:03,00cf00104b,75,94,1.6
46825,3430363071377D14,2018/5/16 00:50:03,00cf000f4b,75,94,1.5
46838,3430363071377D14,2018/5/16 00:53:03,00cf000e4b,75,94,1.4
46851,3430363071377D14,2018/5/16 00:56:03,00cf000d4b,75,94,1.3
46864,3430363071377D14,2018/5/16 00:59:03,00cf000f51,81,94,1.5
46876,3430363071377D14,2018/5/16 01:02:03,00cf001556,86,94,2.1
46888,3430363071377D14,2018/5/16 01:05:03,00cf00195a,90,94,2.5
46901,3430363071377D14,2018/5/16 01:08:03,00cf001d5d,93,94,2.9
46914,3430363071377D14,2018/5/16 01:11:03,00cf00205e,94,94,3.2
46927,3430363071377D14,2018/5/16 01:14:03,00cf002260,96,94,3.4
46941,3430363071377D14,2018/5/16 01:17:03,00cf002560,96,94,3.7
46951,3430363071377D14,2018/5/16 01:20:03,00cf002761,97,94,3.9
46964,3430363071377D14,2018/5/16 01:23:03,00cf002761,97,94,3.9
46976,3430363071377D14,2018/5/16 01:26:03,00cf002962,98,94,4.1
46989,3430363071377D14,2018/5/16 01:29:03,00cf002b62,98,94,4.3
47002,3430363071377D14,2018/5/16 01:32:03,00cf002c62,98,94,4.4
47015,3430363071377D14,2018/5/16 01:35:03,00cf002d62,98,94,4.5
47028,3430363071377D14,2018/5/16 01:38:03,00cf002e63,99,94,4.6
47041,3430363071377D14,2018/5/16 01:41:03,00cf002f63,99,94,4.7
47054,3430363071377D14,2018/5/16 01:44:03,00d0003063,99,96,4.8
47067,3430363071377D14,2018/5/16 01:47:03,00cf003163,99,94,4.9
47080,3430363071377D14,2018/5/16 01:50:03,00cf003263,99,94,5
47093,3430363071377D14,2018/5/16 01:53:03,00d0003363,99,96,5.1
47105,3430363071377D14,2018/5/16 01:56:03,00d0003463,99,96,5.2
47118,3430363071377D14,2018/5/16 01:59:03,00d0003563,99,96,5.3
47131,3430363071377D14,2018/5/16 02:02:03,00d0003061,97,96,4.8
47144,3430363071377D14,2018/5/16 02:05:03,00d0002b60,96,96,4.3
47157,3430363071377D14,2018/5/16 02:08:03,00d000275d,93,96,3.9
47171,3430363071377D14,2018/5/16 02:11:03,00cf00235a,90,94,3.5
47183,3430363071377D14,2018/5/16 02:14:03,00d0002056,86,96,3.2
47196,3430363071377D14,2018/5/16 02:17:03,00d0001e53,83,96,3
47209,3430363071377D14,2018/5/16 02:20:03,00cf001c51,81,94,2.8
47222,3430363071377D14,2018/5/16 02:23:03,00d000194f,79,96,2.5
47236,3430363071377D14,2018/5/16 02:26:03,00d000174d,77,96,2.3
47248,3430363071377D14,2018/5/16 02:29:03,00cf00164c,76,94,2.2
47261,3430363071377D14,2018/5/16 02:32:03,00cf00144c,76,94,2
47274,3430363071377D14,2018/5/16 02:35:03,00cf00124b,75,94,1.8
47287,3430363071377D14,2018/5/16 02:38:03,00cf00114b,75,94,1.7
47300,3430363071377D14,2018/5/16 02:41:03,00cf000f4b,75,94,1.5
47313,3430363071377D14,2018/5/16 02:44:03,00cf000e4b,75,94,1.4
47336,3430363071377D14,2018/5/16 02:50:03,00cf001051,81,94,1.6
47349,3430363071377D14,2018/5/16 02:53:03,00cf001656,86,94,2.2
47362,3430363071377D14,2018/5/16 02:56:03,00cf001a5a,90,94,2.6
47375,3430363071377D14,2018/5/16 02:59:03,00cf001e5d,93,94,3
47388,3430363071377D14,2018/5/16 03:02:03,00cf00215e,94,94,3.3
47401,3430363071377D14,2018/5/16 03:05:03,00cf002360,96,94,3.5
47414,3430363071377D14,2018/5/16 03:08:03,00cf002560,96,94,3.7
47427,3430363071377D14,2018/5/16 03:11:03,00cf002761,97,94,3.9
47440,3430363071377D14,2018/5/16 03:14:03,00cf002761,97,94,3.9
47453,3430363071377D14,2018/5/16 03:17:03,00cf002962,98,94,4.1
47475,3430363071377D14,2018/5/16 03:23:03,00cf002c62,98,94,4.4
47509,3430363071377D14,2018/5/16 03:32:03,00cf003063,99,94,4.8
47522,3430363071377D14,2018/5/16 03:35:03,00cf003163,99,94,4.9
47535,3430363071377D14,2018/5/16 03:38:03,00d0003263,99,96,5
47547,3430363071377D14,2018/5/16 03:41:03,00cf002b61,97,94,4.3
47560,3430363071377D14,2018/5/16 03:44:03,00cf00275e,94,94,3.9
47573,3430363071377D14,2018/5/16 03:47:03,00cf00225a,90,94,3.4
47586,3430363071377D14,2018/5/16 03:50:03,00cf001f56,86,94,3.1
47599,3430363071377D14,2018/5/16 03:53:03,00cf001c53,83,94,2.8
47612,3430363071377D14,2018/5/16 03:56:03,00d0001a50,80,96,2.6
47625,3430363071377D14,2018/5/16 03:59:03,00cf00184e,78,94,2.4
47638,3430363071377D14,2018/5/16 04:02:03,00cf00164c,76,94,2.2
47651,3430363071377D14,2018/5/16 04:05:03,00cf00144c,76,94,2
47664,3430363071377D14,2018/5/16 04:08:03,00cf00134b,75,94,1.9
47677,3430363071377D14,2018/5/16 04:11:03,00cf00114b,75,94,1.7
47690,3430363071377D14,2018/5/16 04:14:03,00cf00104a,74,94,1.6
47703,3430363071377D14,2018/5/16 04:17:03,00cf000e4a,74,94,1.4
47716,3430363071377D14,2018/5/16 04:20:03,00cf000d4a,74,94,1.3
47727,3430363071377D14,2018/5/16 04:23:03,00cf001151,81,94,1.7
47738,3430363071377D14,2018/5/16 04:26:03,00cf001656,86,94,2.2
47751,3430363071377D14,2018/5/16 04:29:03,00cf001a5a,90,94,2.6
47764,3430363071377D14,2018/5/16 04:32:03,00cf001e5c,92,94,3
47777,3430363071377D14,2018/5/16 04:35:03,00cf00205e,94,94,3.2
47790,3430363071377D14,2018/5/16 04:38:03,00cf00235f,95,94,3.5
47803,3430363071377D14,2018/5/16 04:41:03,00cf002560,96,94,3.7
47816,3430363071377D14,2018/5/16 04:44:03,00cf002761,97,94,3.9
47828,3430363071377D14,2018/5/16 04:47:03,00cf002761,97,94,3.9
47841,3430363071377D14,2018/5/16 04:50:03,00cf002962,98,94,4.1
47854,3430363071377D14,2018/5/16 04:53:03,00cf002b62,98,94,4.3
47867,3430363071377D14,2018/5/16 04:56:03,00cf002c62,98,94,4.4
47880,3430363071377D14,2018/5/16 04:59:03,00cf002d62,98,94,4.5
47893,3430363071377D14,2018/5/16 05:02:03,00cf002e62,98,94,4.6
47906,3430363071377D14,2018/5/16 05:05:03,00cf002f63,99,94,4.7
47919,3430363071377D14,2018/5/16 05:08:03,00cf003063,99,94,4.8
47933,3430363071377D14,2018/5/16 05:11:03,00d0003163,99,96,4.9
47944,3430363071377D14,2018/5/16 05:14:03,00cf002f62,98,94,4.7
47957,3430363071377D14,2018/5/16 05:17:03,00d0002860,96,96,4
47969,3430363071377D14,2018/5/16 05:20:03,00cf00245c,92,94,3.6
47981,3430363071377D14,2018/5/16 05:23:03,00cf002058,88,94,3.2
47994,3430363071377D14,2018/5/16 05:26:03,00cf001e55,85,94,3
48008,3430363071377D14,2018/5/16 05:29:03,00cf001b51,81,94,2.7
48020,3430363071377D14,2018/5/16 05:32:03,00cf00194f,79,94,2.5
48033,3430363071377D14,2018/5/16 05:35:03,00cf00174d,77,94,2.3
48046,3430363071377D14,2018/5/16 05:38:03,00cf00154c,76,94,2.1
48059,3430363071377D14,2018/5/16 05:41:03,00cf001852,82,94,2.4
48071,3430363071377D14,2018/5/16 05:44:03,00cf001d57,87,94,2.9
48084,3430363071377D14,2018/5/16 05:47:03,00cf00215b,91,94,3.3
48097,3430363071377D14,2018/5/16 05:50:03,00cf00245d,93,94,3.6
48110,3430363071377D14,2018/5/16 05:53:03,00cf00275f,95,94,3.9
48123,3430363071377D14,2018/5/16 05:56:03,00cf002760,96,94,3.9
48135,3430363071377D14,2018/5/16 05:59:03,00cf002a60,96,94,4.2
48148,3430363071377D14,2018/5/16 06:02:03,00cf002960,96,94,4.1
48161,3430363071377D14,2018/5/16 06:05:03,00cf00245d,93,94,3.6
48174,3430363071377D14,2018/5/16 06:08:03,00cf001f58,88,94,3.1
48186,3430363071377D14,2018/5/16 06:11:03,00cf001c54,84,94,2.8
48200,3430363071377D14,2018/5/16 06:14:03,00cf001950,80,94,2.5
48213,3430363071377D14,2018/5/16 06:17:03,00cf00174e,78,94,2.3
48226,3430363071377D14,2018/5/16 06:20:03,00cf00154c,76,94,2.1
48239,3430363071377D14,2018/5/16 06:23:03,00cf00134b,75,94,1.9
48252,3430363071377D14,2018/5/16 06:26:03,00cf00114a,74,94,1.7
48262,3430363071377D14,2018/5/16 06:29:03,00cf00104a,74,94,1.6
48275,3430363071377D14,2018/5/16 06:32:03,00cf000f4a,74,94,1.5
48289,3430363071377D14,2018/5/16 06:35:03,00cf000e4c,76,94,1.4
48301,3430363071377D14,2018/5/16 06:38:03,00cf001453,83,94,2
48314,3430363071377D14,2018/5/16 06:41:03,00cf001958,88,94,2.5
48327,3430363071377D14,2018/5/16 06:44:03,00cf001d5b,91,94,2.9
48340,3430363071377D14,2018/5/16 06:47:03,00cf00205d,93,94,3.2
48353,3430363071377D14,2018/5/16 06:50:03,00cf00225f,95,94,3.4
48366,3430363071377D14,2018/5/16 06:53:03,00cf002460,96,94,3.6
48378,3430363071377D14,2018/5/16 06:56:03,00cf002660,96,94,3.8
48392,3430363071377D14,2018/5/16 06:59:03,00cf002761,97,94,3.9
48405,3430363071377D14,2018/5/16 07:02:03,00cf002861,97,94,4
48418,3430363071377D14,2018/5/16 07:05:03,00cf002a62,98,94,4.2
48431,3430363071377D14,2018/5/16 07:08:03,00cf002b62,98,94,4.3
48444,3430363071377D14,2018/5/16 07:11:03,00cf002c62,98,94,4.4
48457,3430363071377D14,2018/5/16 07:14:03,00cf002d62,98,94,4.5
48470,3430363071377D14,2018/5/16 07:17:03,00d0002e62,98,96,4.6
48483,3430363071377D14,2018/5/16 07:20:03,00cf002f63,99,94,4.7
48496,3430363071377D14,2018/5/16 07:23:03,00cf003063,99,94,4.8
48509,3430363071377D14,2018/5/16 07:26:03,00cf003163,99,94,4.9
48521,3430363071377D14,2018/5/16 07:29:03,00cf003062,98,94,4.8
48536,3430363071377D14,2018/5/16 07:32:03,00cf002960,96,94,4.1
48547,3430363071377D14,2018/5/16 07:35:03,00cf00255d,93,94,3.7
48560,3430363071377D14,2018/5/16 07:38:03,00d0002159,89,96,3.3
48572,3430363071377D14,2018/5/16 07:41:03,00d0001e56,86,96,3
48587,3430363071377D14,2018/5/16 07:44:03,00d0001c52,82,96,2.8
48599,3430363071377D14,2018/5/16 07:47:03,00cf001950,80,94,2.5
48612,3430363071377D14,2018/5/16 07:50:03,00cf00174e,78,94,2.3
48625,3430363071377D14,2018/5/16 07:53:03,00cf00164c,76,94,2.2
48637,3430363071377D14,2018/5/16 07:56:03,00cf00144b,75,94,2
48649,3430363071377D14,2018/5/16 07:59:03,00cf00124b,75,94,1.8
48660,3430363071377D14,2018/5/16 08:02:03,00cf00104b,75,94,1.6
48674,3430363071377D14,2018/5/16 08:05:03,00cf000f4a,74,94,1.5
48687,3430363071377D14,2018/5/16 08:08:03,00cf000d4a,74,94,1.3
48700,3430363071377D14,2018/5/16 08:11:03,00cf000e4e,78,94,1.4
48712,3430363071377D14,2018/5/16 08:14:03,00cf001454,84,94,2
48726,3430363071377D14,2018/5/16 08:17:03,00cf001858,88,94,2.4
48740,3430363071377D14,2018/5/16 08:20:03,00cf001c5c,92,94,2.8
48752,3430363071377D14,2018/5/16 08:23:03,00cf001f5e,94,94,3.1
48764,3430363071377D14,2018/5/16 08:26:03,00cf00225f,95,94,3.4
48780,3430363071377D14,2018/5/16 08:29:03,00cf002460,96,94,3.6
48791,3430363071377D14,2018/5/16 08:32:03,00cf002661,97,94,3.8
48804,3430363071377D14,2018/5/16 08:35:03,00cf002761,97,94,3.9
48815,3430363071377D14,2018/5/16 08:38:03,00cf002861,97,94,4
48828,3430363071377D14,2018/5/16 08:41:03,00cf002a62,98,94,4.2
48840,3430363071377D14,2018/5/16 08:44:03,00cf002b62,98,94,4.3
48853,3430363071377D14,2018/5/16 08:47:03,00cf002c62,98,94,4.4
48864,3430363071377D14,2018/5/16 08:50:03,00cf002d62,98,94,4.5
48876,3430363071377D14,2018/5/16 08:53:03,00cf003163,99,94,4.9
48889,3430363071377D14,2018/5/16 09:08:03,00cf001f5c,84,98,5.6
48903,3430363071377D14,2018/5/16 09:11:03,00cf001d5a,90,94,2.9
48915,3430363071377D14,2018/5/16 09:14:03,00cf001d5b,91,94,2.9
48927,3430363071377D14,2018/5/16 09:17:03,00cf001a57,87,94,2.6
48939,3430363071377D14,2018/5/16 09:20:03,00d0001c5c,92,96,2.8
48951,3430363071377D14,2018/5/16 09:23:03,00cf001c5d,93,94,2.8
48966,3430363071377D14,2018/5/16 09:26:03,00cf001859,89,94,2.4
48977,3430363071377D14,2018/5/16 09:29:03,00cf001555,85,94,2.1
48989,3430363071377D14,2018/5/16 09:32:03,00cf001353,83,94,1.9
49002,3430363071377D14,2018/5/16 09:35:03,00cf001457,87,94,2
49015,3430363071377D14,2018/5/16 09:38:03,00cf001155,85,94,1.7
49029,3430363071377D14,2018/5/16 09:41:03,00cf001155,85,94,1.7
49042,3430363071377D14,2018/5/16 09:44:03,00cf00185c,92,94,2.4
49064,3430363071377D14,2018/5/16 09:47:03,00cf001f60,96,94,3.1
49067,3430363071377D14,2018/5/16 09:50:03,00cf002462,98,94,3.6
49080,3430363071377D14,2018/5/16 09:53:03,00cf003564,100,94,5.3
49094,3430363071377D14,2018/5/16 09:56:03,00cf003864,100,94,5.6
49117,3430363071377D14,2018/5/16 10:02:03,00cf004265,101,94,6.6
49130,3430363071377D14,2018/5/16 10:05:03,00cf003964,100,94,5.7
49154,3430363071377D14,2018/5/16 10:11:03,00d0002f64,100,96,4.7
49166,3430363071377D14,2018/5/16 10:14:03,00d0002b63,99,96,4.3
49179,3430363071377D14,2018/5/16 10:17:03,00cf002763,99,94,3.9
49192,3430363071377D14,2018/5/16 10:20:03,00d0002563,99,96,3.7
49205,3430363071377D14,2018/5/16 10:23:03,00cf002162,98,94,3.3
49218,3430363071377D14,2018/5/16 10:26:03,00cf001e61,97,94,3
49231,3430363071377D14,2018/5/16 10:29:03,00d0001c60,96,96,2.8
49244,3430363071377D14,2018/5/16 10:32:03,00d000195e,94,96,2.5
49257,3430363071377D14,2018/5/16 10:35:03,00cf001e60,96,94,3
49272,3430363071377D14,2018/5/16 10:38:03,00cf00205f,95,94,3.2
49283,3430363071377D14,2018/5/16 10:41:03,00cf00205e,94,94,3.2
49296,3430363071377D14,2018/5/16 10:44:03,00cf001d5b,91,94,2.9
49309,3430363071377D14,2018/5/16 10:47:03,00cf001a58,88,94,2.6
49322,3430363071377D14,2018/5/16 10:50:03,00cf001855,85,94,2.4
49335,3430363071377D14,2018/5/16 10:53:03,00cf001652,82,94,2.2
49358,3430363071377D14,2018/5/16 10:59:03,00cf00134e,78,94,1.9
49383,3430363071377D14,2018/5/16 11:02:03,00cf001c5d,93,94,2.8
49386,3430363071377D14,2018/5/16 11:05:03,00cf00195b,91,94,2.5
49395,3430363071377D14,2018/5/16 11:08:03,00cf001758,88,94,2.3
49408,3430363071377D14,2018/5/16 11:11:03,00cf001454,84,94,2
49422,3430363071377D14,2018/5/16 11:14:03,00cf001350,80,94,1.9
49434,3430363071377D14,2018/5/16 11:17:03,00cf00114e,78,94,1.7
49447,3430363071377D14,2018/5/16 11:20:03,00cf000f4c,76,94,1.5
49460,3430363071377D14,2018/5/16 11:23:03,00cf000e4b,75,94,1.4
49475,3430363071377D14,2018/5/16 11:26:03,00cf000c4a,74,94,1.2
49486,3430363071377D14,2018/5/16 11:29:03,00cf000a4a,74,94,1
49499,3430363071377D14,2018/5/16 11:32:03,00cf000a49,73,94,1
49512,3430363071377D14,2018/5/16 11:35:03,00cf000c4e,78,94,1.2
49525,3430363071377D14,2018/5/16 11:38:03,00cf001454,84,94,2
49537,3430363071377D14,2018/5/16 11:41:03,00cf001757,87,94,2.3
49550,3430363071377D14,2018/5/16 11:44:03,00cf001a59,89,94,2.6
49563,3430363071377D14,2018/5/16 11:47:03,00ce001d5b,91,92,2.9
49576,3430363071377D14,2018/5/16 11:50:03,00ce00215d,93,92,3.3
49589,3430363071377D14,2018/5/16 11:53:03,00cf00245f,95,94,3.6
49602,3430363071377D14,2018/5/16 11:56:03,00cf002760,96,94,3.9
49615,3430363071377D14,2018/5/16 11:59:03,00cf002860,96,94,4
49628,3430363071377D14,2018/5/16 12:02:03,00cf002a61,97,94,4.2
49641,3430363071377D14,2018/5/16 12:05:03,00cf002c61,97,94,4.4
49654,3430363071377D14,2018/5/16 12:08:03,00cf002d61,97,94,4.5
49667,3430363071377D14,2018/5/16 12:11:03,00cf002f61,97,94,4.7
49680,3430363071377D14,2018/5/16 12:14:03,00cf003062,98,94,4.8
49693,3430363071377D14,2018/5/16 12:17:03,00cf003061,97,94,4.8
49706,3430363071377D14,2018/5/16 12:20:03,00cf00295e,94,94,4.1
49719,3430363071377D14,2018/5/16 12:23:03,00cf00265a,90,94,3.8
49732,3430363071377D14,2018/5/16 12:26:03,00cf002255,85,94,3.4
49743,3430363071377D14,2018/5/16 12:29:03,00cf001f51,81,94,3.1
49755,3430363071377D14,2018/5/16 12:32:03,00cf001d4d,77,94,2.9
49780,3430363071377D14,2018/5/16 12:38:03,00cf001949,73,94,2.5
49792,3430363071377D14,2018/5/16 12:41:03,00cf001748,72,94,2.3
49805,3430363071377D14,2018/5/16 12:44:03,00cf001647,71,94,2.2
49818,3430363071377D14,2018/5/16 12:47:03,00cf001447,71,94,2
49831,3430363071377D14,2018/5/16 12:50:03,00cf001346,70,94,1.9
49846,3430363071377D14,2018/5/16 12:53:03,00cf001246,70,94,1.8
49857,3430363071377D14,2018/5/16 12:56:03,00cf001046,70,94,1.6
49870,3430363071377D14,2018/5/16 12:59:03,00cf000f45,69,94,1.5
49883,3430363071377D14,2018/5/16 13:02:03,00cf000e46,70,94,1.4
49896,3430363071377D14,2018/5/16 13:05:03,00cf001150,80,94,1.7
49909,3430363071377D14,2018/5/16 13:08:03,00cf00104e,78,94,1.6
49922,3430363071377D14,2018/5/16 13:11:03,00cf000e4c,76,94,1.4
49935,3430363071377D14,2018/5/16 13:14:03,00cf000f51,81,94,1.5
49948,3430363071377D14,2018/5/16 13:17:03,00cf000d4e,78,94,1.3
49961,3430363071377D14,2018/5/16 13:20:03,00cf001453,83,94,2
49974,3430363071377D14,2018/5/16 13:23:03,00ce001856,86,92,2.4
49987,3430363071377D14,2018/5/16 13:26:03,00cf001b59,89,94,2.7
50000,3430363071377D14,2018/5/16 13:29:03,00cf001e5b,91,94,3
50013,3430363071377D14,2018/5/16 13:32:03,00cf002660,96,94,3.8
50026,3430363071377D14,2018/5/16 13:35:03,00cf002a61,97,94,4.2
50039,3430363071377D14,2018/5/16 13:38:03,00cf002661,97,94,3.8
50052,3430363071377D14,2018/5/16 13:41:03,00cf002260,96,94,3.4
50065,3430363071377D14,2018/5/16 13:44:03,00cf002762,98,94,3.9
50078,3430363071377D14,2018/5/16 13:47:03,00cf002f63,99,94,4.7
50091,3430363071377D14,2018/5/16 13:50:03,00cf003063,99,94,4.8
50104,3430363071377D14,2018/5/16 13:53:03,00cf003063,99,94,4.8
50117,3430363071377D14,2018/5/16 13:56:03,00cf003364,100,94,5.1
50131,3430363071377D14,2018/5/16 13:59:03,00cf003764,100,94,5.5
50143,3430363071377D14,2018/5/16 14:02:03,00cf003864,100,94,5.6
50156,3430363071377D14,2018/5/16 14:05:03,00d0003464,100,96,5.2
50169,3430363071377D14,2018/5/16 14:08:03,00cf002e63,99,94,4.6
50182,3430363071377D14,2018/5/16 14:11:03,00cf002a61,97,94,4.2
50195,3430363071377D14,2018/5/16 14:14:03,00cf002760,96,94,3.9
50207,3430363071377D14,2018/5/16 14:17:03,00cf00245e,94,94,3.6
50220,3430363071377D14,2018/5/16 14:20:03,00d000215b,91,96,3.3
50233,3430363071377D14,2018/5/16 14:23:03,00d0001e57,87,96,3
50246,3430363071377D14,2018/5/16 14:26:03,00d0001c54,84,96,2.8
50259,3430363071377D14,2018/5/16 14:29:03,00d0001a51,81,96,2.6
50272,3430363071377D14,2018/5/16 14:32:03,00cf00184f,79,94,2.4
50285,3430363071377D14,2018/5/16 14:35:03,00cf00164d,77,94,2.2
50298,3430363071377D14,2018/5/16 14:38:03,00cf001753,83,94,2.3
50311,3430363071377D14,2018/5/16 14:41:03,00cf001858,88,94,2.4
50324,3430363071377D14,2018/5/16 14:44:03,00cf001554,84,94,2.1
50336,3430363071377D14,2018/5/16 14:47:03,00cf001350,80,94,1.9
50349,3430363071377D14,2018/5/16 14:50:03,00cf00104e,78,94,1.6
50362,3430363071377D14,2018/5/16 14:53:03,00cf001151,81,94,1.7
50375,3430363071377D14,2018/5/16 14:56:03,00cf000e4f,79,94,1.4
50388,3430363071377D14,2018/5/16 14:59:03,00cf000c4c,76,94,1.2
50401,3430363071377D14,2018/5/16 15:02:03,00cf000a4b,75,94,1
50414,3430363071377D14,2018/5/16 15:05:03,00cf000d55,85,94,1.3
50426,3430363071377D14,2018/5/16 15:08:03,00cf000e56,86,94,1.4
50439,3430363071377D14,2018/5/16 15:11:03,00cf000b52,82,94,1.1
50452,3430363071377D14,2018/5/16 15:14:03,00cf000a4f,79,94,1
50481,3430363071377D14,2018/5/16 15:20:03,00cf00175b,91,94,2.3
50490,3430363071377D14,2018/5/16 15:23:03,00cf002762,98,94,3.9
50502,3430363071377D14,2018/5/16 15:26:03,00cf002762,98,94,3.9
50515,3430363071377D14,2018/5/16 15:29:03,00cf002261,97,94,3.4
50528,3430363071377D14,2018/5/16 15:32:03,00cf001e61,97,94,3
50540,3430363071377D14,2018/5/16 15:35:03,00cf001b5f,95,94,2.7
50553,3430363071377D14,2018/5/16 15:38:03,00cf00185c,92,94,2.4
50564,3430363071377D14,2018/5/16 15:41:03,00cf001558,88,94,2.1
50575,3430363071377D14,2018/5/16 15:44:03,00cf001355,85,94,1.9
50587,3430363071377D14,2018/5/16 15:47:03,00cf001152,82,94,1.7
50600,3430363071377D14,2018/5/16 15:50:03,00cf001659,89,94,2.2
50613,3430363071377D14,2018/5/16 15:53:03,00cf001256,86,94,1.8
50637,3430363071377D14,2018/5/16 15:59:03,00cf000d50,80,94,1.3
50656,3430363071377D14,2018/5/16 16:02:03,00cf000b4e,78,94,1.1
50664,3430363071377D14,2018/5/16 16:05:03,00cf000b50,80,94,1.1
50676,3430363071377D14,2018/5/16 16:08:03,00cf001256,86,94,1.8
50690,3430363071377D14,2018/5/16 16:11:03,00cf00175a,90,94,2.3
50702,3430363071377D14,2018/5/16 16:14:03,00cf002361,97,94,3.5
50716,3430363071377D14,2018/5/16 16:17:03,00ce002562,98,92,3.7
50728,3430363071377D14,2018/5/16 16:20:03,00cf002762,98,94,3.9
50742,3430363071377D14,2018/5/16 16:23:03,00cf002d63,99,94,4.5
50754,3430363071377D14,2018/5/16 16:26:03,00cf002a63,99,94,4.2
50766,3430363071377D14,2018/5/16 16:29:03,00cf002a63,99,94,4.2
50779,3430363071377D14,2018/5/16 16:32:03,00cf002a63,99,94,4.2
50792,3430363071377D14,2018/5/16 16:35:03,00cf002863,99,94,4
50805,3430363071377D14,2018/5/16 16:38:03,00cf002763,99,94,3.9
50818,3430363071377D14,2018/5/16 16:41:03,00cf002563,99,94,3.7
50831,3430363071377D14,2018/5/16 16:44:03,00cf002362,98,94,3.5
50844,3430363071377D14,2018/5/16 16:47:03,00cf002262,98,94,3.4
50857,3430363071377D14,2018/5/16 16:50:03,00cf002a64,100,94,4.2
50870,3430363071377D14,2018/5/16 16:53:03,00cf003164,100,94,4.9
50888,3430363071377D14,2018/5/16 16:56:03,00cf002d63,99,94,4.5
