humidity,temp,time
58.51,-13.81,2018-12-05 22:20
58.62,-13.8,2018-12-05 22:25
58.38,-13.63,2018-12-05 22:30
57.86,-13.61,2018-12-05 22:36
57.94,-13.66,2018-12-05 22:41
58.09,-13.75,2018-12-05 22:46
57.93,-13.94,2018-12-05 22:51
58.2,-14.06,2018-12-05 22:56
58.79,-14.2,2018-12-05 23:01
59.31,-14.3,2018-12-05 23:06
59.32,-14.45,2018-12-05 23:11
59.52,-14.55,2018-12-05 23:16
60.05,-14.65,2018-12-05 23:21
60.81,-14.35,2018-12-05 23:26
59.91,-14.24,2018-12-05 23:31
59.25,-14.22,2018-12-05 23:36
59.3,-14.26,2018-12-05 23:41
59.64,-14.34,2018-12-05 23:46
59.68,-14.45,2018-12-05 23:51
59.55,-14.56,2018-12-05 23:56
