time,temp,humidity
2018-12-22 09:06,-17.05,71.38
2018-12-22 09:11,-17.05,71.35
2018-12-22 09:16,-17.03,71.43
2018-12-22 09:21,-17.03,71.53
2018-12-22 09:26,-17.01,71.44
2018-12-22 09:31,-17.05,71.3
2018-12-22 09:36,-17.03,71.25
2018-12-22 09:41,-17.03,71.35
2018-12-22 09:46,-17.03,71.41
2018-12-22 09:51,-17.03,71.29
2018-12-22 09:56,-17.03,71.15
2018-12-22 10:01,-17.05,71.15
2018-12-22 10:06,-17.03,71.24
2018-12-22 10:11,-17.03,71.31
2018-12-22 10:16,-17.03,71.19
2018-12-22 10:21,-17.05,71.06
2018-12-22 10:27,-17.05,71.06
2018-12-22 10:32,-17.05,71.15
2018-12-22 10:37,-17.03,71.22
2018-12-22 10:42,-17.05,71.09
2018-12-22 10:47,-17.06,70.99
2018-12-22 10:52,-17.05,71.03
2018-12-22 10:57,-17.03,71.12
2018-12-22 11:02,-17.05,71.15
2018-12-22 11:07,-17.03,70.99
2018-12-22 11:12,-17.06,70.88
2018-12-22 11:17,-17.06,70.91
2018-12-22 11:22,-17.03,71.03
2018-12-22 11:27,-17.04,71.0
2018-12-22 11:32,-17.05,70.85
2018-12-22 11:37,-17.04,70.76
2018-12-22 11:42,-17.05,70.81
2018-12-22 11:47,-17.03,70.9
2018-12-22 11:52,-17.04,70.87
2018-12-22 11:57,-17.03,70.69
2018-12-22 12:02,-17.03,70.65
2018-12-22 12:07,-17.05,70.7
2018-12-22 12:12,-17.04,70.82
2018-12-22 12:18,-17.03,70.77
2018-12-22 12:23,-17.05,70.58
2018-12-22 12:28,-17.05,70.53
2018-12-22 12:33,-17.07,70.56
2018-12-22 12:38,-17.04,70.71
2018-12-22 12:43,-17.03,70.65
2018-12-22 12:48,-17.03,70.48
2018-12-22 12:53,-17.03,70.38
2018-12-22 12:58,-17.04,70.41
2018-12-22 13:03,-17.03,70.52
2018-12-22 13:08,-17.04,70.48
2018-12-22 13:13,-17.02,70.31
2018-12-22 13:18,-17.03,70.25
2018-12-22 13:23,-17.04,70.32
2018-12-22 13:28,-17.0,70.41
2018-12-22 13:33,-17.04,70.32
2018-12-22 13:38,-17.03,70.16
2018-12-22 13:43,-17.03,70.16
2018-12-22 13:48,-17.03,70.22
2018-12-22 13:53,-17.02,70.33
2018-12-22 13:58,-17.03,70.25
2018-12-22 14:03,-17.04,70.12
2018-12-22 14:08,-17.01,70.09
2018-12-22 14:14,-17.01,70.19
2018-12-22 14:19,-17.01,70.32
2018-12-22 14:24,-17.03,70.19
2018-12-22 14:29,-17.01,70.05
2018-12-22 14:34,-17.02,70.06
2018-12-22 14:39,-17.02,70.16
2018-12-22 14:44,-17.01,70.25
2018-12-22 14:49,-17.03,70.12
2018-12-22 14:54,-17.02,70.04
2018-12-22 14:59,-17.03,70.02
2018-12-22 15:04,-17.01,70.14
2018-12-22 15:09,-17.01,70.19
2018-12-22 15:14,-17.02,70.02
2018-12-22 15:19,-17.01,69.93
2018-12-22 15:24,-17.03,70.0
2018-12-22 15:29,-17.01,70.1
2018-12-22 15:34,-17.01,70.15
2018-12-22 15:39,-17.02,70.0
2018-12-22 15:44,-17.03,69.95
2018-12-22 15:49,-17.05,70.01
2018-12-22 15:54,-17.02,70.14
2018-12-22 15:59,-17.01,70.15
2018-12-22 16:04,-17.01,69.96
2018-12-22 16:09,-17.03,69.88
2018-12-22 16:14,-17.04,69.93
2018-12-22 16:19,-17.01,70.06
2018-12-22 16:25,-17.01,70.08
2018-12-22 16:30,-17.02,69.93
2018-12-22 16:35,-17.04,69.87
2018-12-22 16:40,-17.03,69.93
2018-12-22 16:45,-17.03,70.05
2018-12-22 16:50,-17.02,70.03
2018-12-22 16:55,-17.03,69.86
2018-12-22 17:00,-17.04,69.78
2018-12-22 17:05,-17.01,69.81
2018-12-22 17:10,-17.01,69.9
2018-12-22 17:15,-17.0,69.88
2018-12-22 17:20,-17.03,69.72
2018-12-22 17:25,-17.03,69.67
2018-12-22 17:30,-17.02,69.77
2018-12-22 17:35,-17.01,69.92
2018-12-22 17:40,-17.04,69.92
2018-12-22 17:45,-17.0,69.81
2018-12-22 17:50,-17.04,69.84
2018-12-22 17:55,-17.03,69.95
2018-12-22 18:00,-17.01,70.06
2018-12-22 18:05,-17.02,70.0
2018-12-22 18:10,-17.03,69.84
2018-12-22 18:15,-17.03,69.86
2018-12-22 18:20,-17.01,69.94
2018-12-22 18:25,-17.01,70.05
2018-12-22 18:31,-17.03,69.88
2018-12-22 18:36,-17.03,69.78
2018-12-22 18:41,-17.03,69.8
2018-12-22 18:46,-17.03,69.91
2018-12-22 18:51,-17.02,69.94
2018-12-22 18:56,-17.03,69.8
2018-12-22 19:01,-17.05,69.71
2018-12-22 19:06,-17.01,69.78
2018-12-22 19:11,-17.01,69.9
2018-12-22 19:16,-17.01,69.91
2018-12-22 19:21,-17.01,69.74
2018-12-22 19:26,-17.03,69.67
2018-12-22 19:31,-17.0,69.73
2018-12-22 19:36,-16.99,69.87
2018-12-22 19:41,-17.03,69.83
2018-12-22 19:46,-17.04,69.62
2018-12-22 19:51,-17.05,69.56
2018-12-22 19:56,-17.01,69.61
2018-12-22 20:02,-17.01,69.73
2018-12-22 20:07,-17.03,69.64
2018-12-22 20:12,-17.02,69.47
2018-12-22 20:17,-17.01,69.45
2018-12-22 20:22,-17.04,69.58
2018-12-22 20:27,-17.03,69.68
2018-12-22 20:32,-17.01,69.61
2018-12-22 20:37,-17.04,69.44
2018-12-22 20:42,-17.03,69.43
2018-12-22 20:47,-17.03,69.5
2018-12-22 20:52,-17.01,69.62
2018-12-22 20:57,-17.02,69.5
2018-12-22 21:02,-17.03,69.35
2018-12-22 21:07,-17.03,69.35
2018-12-22 21:12,-17.02,69.48
2018-12-22 21:17,-17.03,69.59
2018-12-22 21:22,-17.01,69.49
2018-12-22 21:27,-17.03,69.35
2018-12-22 21:32,-17.03,69.35
2018-12-22 21:37,-17.01,69.51
2018-12-22 21:42,-17.01,69.57
2018-12-22 21:47,-17.03,69.42
2018-12-22 21:53,-17.02,69.32
2018-12-22 21:58,-17.03,69.35
2018-12-22 22:03,-17.01,69.48
2018-12-22 22:08,-16.99,69.55
2018-12-22 22:13,-17.02,69.36
2018-12-22 22:18,-17.02,69.29
2018-12-22 22:23,-17.02,69.34
2018-12-22 22:28,-17.01,69.48
2018-12-22 22:33,-17.01,69.53
2018-12-22 22:38,-17.03,69.35
2018-12-22 22:43,-17.01,69.29
2018-12-22 22:48,-17.02,69.38
2018-12-22 22:53,-17.01,69.49
2018-12-22 22:58,-17.01,69.47
2018-12-22 23:03,-17.01,69.3
2018-12-22 23:08,-17.0,69.3
2018-12-22 23:13,-17.02,69.39
