time,temp,humidity
2018/12/15 22:01,-12.89,67.45
2018/12/15 22:06,-13.32,67.74
2018/12/15 22:12,-13.36,71.77
2018/12/15 22:17,-13.59,72.18
2018/12/15 22:22,-13.25,73.85
2018/12/15 22:27,-13.27,76.2
2018/12/15 22:32,-13.56,71.89
2018/12/15 22:37,-13.89,70.28
2018/12/15 22:42,-14.14,70.26
2018/12/15 22:47,-14.36,70.45
2018/12/15 22:52,-14.62,69.97
2018/12/15 22:57,-14.8,70.04
2018/12/15 23:02,-14.95,70.48
2018/12/15 23:07,-15.07,70.92
2018/12/15 23:12,-15.22,70.42
2018/12/15 23:17,-15.38,70
2018/12/15 23:22,-15.46,70.28
2018/12/15 23:27,-15.51,70.79
2018/12/15 23:32,-15.59,70.83
2018/12/15 23:37,-15.71,70.26
2018/12/15 23:42,-15.81,70.38
2018/12/15 23:47,-15.85,70.9
2018/12/15 23:52,-15.42,76.08
2018/12/15 23:57,-15.43,74.72
2018/12/16 0:02,-15.52,72.43
2018/12/16 0:08,-15.25,75.84
2018/12/16 0:13,-15.4,74.64
2018/12/16 0:18,-15.7,71.67
2018/12/16 0:23,-15.93,70.55
2018/12/16 0:28,-16.04,70.7
2018/12/16 0:33,-16.14,71.19
2018/12/16 0:38,-16.29,70.71
2018/12/16 0:43,-16.44,70.4
2018/12/16 0:48,-16.54,70.79
2018/12/16 0:53,-16.54,71.38
2018/12/16 0:58,-16.62,71.47
2018/12/16 1:03,-16.72,70.86
2018/12/16 1:08,-16.8,70.93
2018/12/16 1:13,-16.82,71.44
2018/12/16 1:18,-16.82,71.86
2018/12/16 1:23,-16.89,71.28
2018/12/16 1:28,-16.98,71.01
2018/12/16 1:33,-17,71.38
2018/12/16 1:38,-16.98,71.9
2018/12/16 1:43,-17.02,71.78
2018/12/16 1:48,-17.09,71.16
2018/12/16 1:53,-17.11,71.25
2018/12/16 1:58,-17.09,71.7
2018/12/16 2:03,-17.11,72.06
2018/12/16 2:08,-17.15,71.47
2018/12/16 2:14,-17.17,71.14
2018/12/16 2:19,-17.2,71.38
2018/12/16 2:24,-17.17,71.89
2018/12/16 2:29,-17.17,71.89
2018/12/16 2:34,-17.21,71.22
2018/12/16 2:39,-17.26,71.15
2018/12/16 2:44,-17.24,71.56
2018/12/16 2:49,-17.21,71.91
2018/12/16 2:54,-17.22,71.39
2018/12/16 2:59,-17.27,70.91
2018/12/16 3:04,-17.28,71.12
2018/12/16 3:09,-17.27,71.59
2018/12/16 3:14,-17.23,71.81
2018/12/16 3:19,-17.29,71.12
2018/12/16 3:24,-17.34,70.86
2018/12/16 3:29,-17.32,71.18
2018/12/16 3:34,-17.33,71.66
2018/12/16 3:39,-17.33,71.57
2018/12/16 3:44,-17.36,70.93
2018/12/16 3:49,-17.36,70.9
2018/12/16 3:55,-17.35,71.31
2018/12/16 4:00,-17.35,71.7
2018/12/16 4:05,-17.36,71.26
2018/12/16 4:10,-17.41,70.79
2018/12/16 4:15,-17.43,70.88
2018/12/16 4:20,-17.41,71.31
2018/12/16 4:25,-17.38,71.66
2018/12/16 4:30,-17.42,71.09
2018/12/16 4:35,-17.45,70.77
2018/12/16 4:40,-17.45,70.99
2018/12/16 4:45,-17.43,71.44
2018/12/16 4:50,-17.41,71.57
2018/12/16 4:55,-17.43,70.94
2018/12/16 5:00,-17.46,70.77
2018/12/16 5:05,-17.48,71.06
2018/12/16 5:10,-17.44,71.5
2018/12/16 5:15,-17.44,71.41
2018/12/16 5:20,-17.47,70.83
2018/12/16 5:25,-17.48,70.86
2018/12/16 5:30,-17.47,71.23
2018/12/16 5:35,-17.44,71.62
2018/12/16 5:40,-17.43,71.15
2018/12/16 5:45,-17.49,70.74
2018/12/16 5:50,-17.48,70.91
2018/12/16 5:55,-17.47,71.32
2018/12/16 6:01,-17.45,71.58
2018/12/16 6:06,-17.48,70.98
2018/12/16 6:11,-17.5,70.7
2018/12/16 6:16,-17.5,70.96
2018/12/16 6:21,-17.49,71.42
2018/12/16 6:26,-17.45,71.51
2018/12/16 6:31,-17.48,70.89
2018/12/16 6:36,-17.51,70.74
2018/12/16 6:41,-17.5,71.03
2018/12/16 6:46,-17.47,71.48
2018/12/16 6:51,-17.46,71.39
2018/12/16 6:56,-17.48,70.77
2018/12/16 7:01,-17.5,70.79
2018/12/16 7:06,-17.49,71.13
2018/12/16 7:11,-17.48,71.57
2018/12/16 7:16,-17.48,71.19
2018/12/16 7:21,-17.5,70.71
2018/12/16 7:26,-17.52,70.81
2018/12/16 7:31,-17.5,71.22
2018/12/16 7:36,-17.48,71.54
2018/12/16 7:41,-17.51,71.03
2018/12/16 7:46,-17.52,70.7
2018/12/16 7:51,-17.52,70.92
2018/12/16 7:57,-17.49,71.35
2018/12/16 8:02,-17.48,71.54
2018/12/16 8:07,-17.5,70.89
2018/12/16 8:12,-17.51,70.67
2018/12/16 8:17,-17.52,70.94
2018/12/16 8:22,-17.48,71.41
2018/12/16 8:27,-17.48,71.44
2018/12/16 8:32,-17.5,70.8
2018/12/16 8:37,-17.51,70.74
2018/12/16 8:42,-17.5,71.07
2018/12/16 8:47,-17.46,71.5
2018/12/16 8:52,-17.48,71.22
2018/12/16 8:57,-17.54,70.66
2018/12/16 9:02,-17.53,70.7
2018/12/16 9:07,-17.48,71.11
2018/12/16 9:12,-17.48,71.52
2018/12/16 9:17,-17.49,71.06
2018/12/16 9:23,-17.5,70.6
2018/12/16 9:28,-17.53,70.75
